time,open,high,low,close,EMA,Volume
2017-01-09,16.52,16.735,16.455,16.683,17.359071765844416,46502
2017-01-10,16.615,16.955,16.575,16.848,17.353986474641985,69884
2017-01-11,16.84,16.905,16.56,16.828,17.34875277837689,82615
2017-01-12,16.77,17.02,16.755,16.825,17.34354130794528,63040
2017-01-13,16.805,16.855,16.61,16.765,17.337784678015478,60844
2017-01-17,16.845,17.245,16.805,17.148,17.335896273259106,89801
2017-01-18,17.23,17.36,17.06,17.274,17.335280389943094,59036
2017-01-19,17.075,17.125,16.745,17.002,17.33196416715759,79090
2017-01-20,17.025,17.195,16.84,17.032,17.32897944907642,64625
2017-01-23,17.12,17.285,17.075,17.186,17.327556767991084,51759
2017-01-24,17.25,17.31,17.025,17.185,17.32613829268769,51739
2017-01-25,17.11,17.13,16.78,16.98,17.322694130571396,63421
2017-01-26,17.01,17.05,16.68,16.85,17.317990706386606,53182
2017-01-27,16.8,17.26,16.635,17.136,17.31617985358674,64594
2017-01-30,17.17,17.295,17.08,17.152,17.314546223202793,57157
2017-01-31,17.13,17.635,17.105,17.543,17.316819395111224,73621
2017-02-01,17.57,17.665,17.36,17.45,17.31814457525937,66309
2017-02-02,17.565,17.745,17.415,17.429,17.319247614311518,63072
2017-02-03,17.485,17.54,17.26,17.479,17.32083719028852,65765
2017-02-06,17.52,17.76,17.46,17.693,17.32454030282296,46826
2017-02-07,17.74,17.795,17.56,17.756,17.328833434138154,55463
2017-02-08,17.7,17.875,17.62,17.705,17.332576385042252,66254
2017-02-09,17.78,17.845,17.615,17.741,17.336640301608995,65787
2017-02-10,17.64,18.02,17.545,17.933,17.34257422895617,90401
2017-02-13,17.94,18.015,17.755,17.821,17.34733468438944,59326
2017-02-14,17.81,18.09,17.73,17.889,17.35272438902238,78313
2017-02-15,17.955,17.99,17.755,17.963,17.358796783161463,71903
2017-02-16,17.97,18.14,17.935,18.074,17.365913233080253,73033
2017-02-17,18.075,18.095,17.97,18.03,17.372521061606818,54202
2017-02-21,17.995,18.07,17.815,18.001,17.378774583381876,108793
2017-02-22,17.96,18.04,17.905,17.95,17.3844584183731,73451
2017-02-23,18,18.21,17.925,18.117,17.39174738933456,98976
2017-02-24,18.16,18.39,18.145,18.339,17.40117278844566,75359
2017-02-27,18.42,18.54,18.265,18.417,17.41128052189396,70994
2017-02-28,18.315,18.51,18.28,18.469,17.421805093815415,63458
2017-03-01,18.36,18.51,18.27,18.489,17.432423948603322,77477
2017-03-02,18.465,18.48,17.705,17.748,17.435564008816225,98439
2017-03-03,17.8,18.01,17.66,17.74,17.43859322265885,81257
2017-03-06,17.99,17.995,17.735,17.773,17.44192065327916,49103
2017-03-07,17.8,17.82,17.495,17.536,17.442856766181855,55268
2017-03-08,17.52,17.57,17.24,17.298,17.441415405324324,59436
2017-03-09,17.255,17.31,16.955,17.036,17.437381421191745,67226
2017-03-10,16.98,17.105,16.855,16.923,17.43226319809531,75847
2017-03-13,17.05,17.16,16.965,16.972,17.42768346478093,49017
2017-03-14,16.985,17.065,16.875,16.923,17.42266173876321,48424
2017-03-15,16.89,17.37,16.825,16.923,17.41768998016855,72905
2017-03-16,17.345,17.585,17.255,17.33,17.416817443052445,77175
2017-03-17,17.34,17.425,17.23,17.413,17.41677945854446,39665
2017-03-20,17.425,17.475,17.365,17.438,17.416990608210686,29238
2017-03-21,17.445,17.62,17.34,17.583,17.41864244295486,56000
2017-03-22,17.565,17.605,17.46,17.578,17.420228090288642,42978
2017-03-23,17.555,17.71,17.525,17.593,17.42194721376836,51803
2017-03-24,17.595,17.8,17.54,17.748,17.425191520099023,42178
2017-03-27,17.805,18.15,17.78,18.108,17.431985634326892,59649
2017-03-28,18.12,18.26,18.025,18.252,17.440144981249013,72055
2017-03-29,18.205,18.275,18.055,18.252,17.44822314063957,58005
2017-03-30,18.25,18.315,18.07,18.206,17.455763208891913,63765
2017-03-31,18.135,18.29,18.06,18.256,17.463725764027316,53639
2017-04-03,18.265,18.29,18.09,18.212,17.471171278813113,47761
2017-04-04,18.305,18.43,18.21,18.323,17.479647186486613,49053
2017-04-05,18.32,18.325,18.145,18.187,17.48668552293948,74381
2017-04-06,18.295,18.355,18.165,18.246,17.494240890870433,50602
2017-04-07,18.25,18.49,17.865,18.151,17.500775807379185,118604
2017-04-10,17.93,18.025,17.735,17.915,17.504897441136606,72882
2017-04-11,17.95,18.345,17.91,18.254,17.512351197941218,80612
2017-04-12,18.35,18.585,18.245,18.3,17.52018849945424,77025
2017-04-13,18.51,18.605,18.415,18.51,17.530037370106434,83592
2017-04-17,18.585,18.655,18.37,18.514,17.5398280430407,59150
2017-04-18,18.43,18.435,18.065,18.272,17.547113336144772,114186
2017-04-19,18.3,18.325,18.085,18.162,17.553231611407014,74701
2017-04-20,18.16,18.22,17.845,18.018,17.55785617248754,118560
2017-04-21,17.995,18.02,17.785,17.856,17.56082277773642,97311
2017-04-24,17.82,17.91,17.55,17.858,17.563779765022623,95603
2017-04-25,17.91,17.975,17.525,17.591,17.56405061313185,107036
2017-04-26,17.575,17.625,17.29,17.363,17.562050109518598,102002
2017-04-27,17.515,17.54,17.265,17.334,17.559780954200004,96192
2017-04-28,17.28,17.445,17.185,17.262,17.556817959630852,65784
2017-05-01,17.24,17.29,16.81,16.842,17.54970534311711,72465
2017-05-02,16.88,17.015,16.8,16.831,17.54255404617067,63428
2017-05-03,16.855,16.895,16.415,16.546,17.532638085512257,90349
2017-05-04,16.485,16.645,16.215,16.303,17.52040288068129,103602
2017-05-05,16.315,16.53,16.23,16.274,17.508000861968043,88650
2017-05-08,16.31,16.455,16.23,16.258,17.495563042445973,55076
2017-05-09,16.235,16.315,16.06,16.067,17.481348484809693,71187
2017-05-10,16.18,16.345,16.145,16.207,17.468668400383727,78419
2017-05-11,16.205,16.39,16.165,16.265,17.45669160037991,66282
2017-05-12,16.33,16.475,16.3,16.402,17.446197156595034,59660
2017-05-15,16.46,16.815,16.41,16.603,17.437807135136378,80986
2017-05-16,16.63,16.865,16.61,16.747,17.4309334322992,71849
2017-05-17,16.85,17.035,16.755,16.906,17.425710214067365,121338
2017-05-18,16.89,16.945,16.43,16.67,17.418190709449778,115491
2017-05-19,16.58,16.875,16.565,16.796,17.411999757116945,75945
2017-05-22,16.87,17.21,16.84,17.191,17.409800754558567,78642
2017-05-23,17.165,17.305,17.03,17.139,17.40710621968734,92733
2017-05-24,17.05,17.23,16.895,17.117,17.404219590635723,82156
2017-05-25,17.215,17.26,17.125,17.193,17.40211790316671,57923
2017-05-26,17.145,17.38,17.085,17.323,17.40133066034913,67807
2017-05-30,17.34,17.465,17.205,17.427,17.401586076664067,75848
2017-05-31,17.385,17.42,17.225,17.406,17.40162999629925,73255
2017-06-01,17.315,17.37,16.985,17.281,17.40042969782861,88524
2017-06-02,17.27,17.58,17.115,17.525,17.401669203322854,104145
2017-06-05,17.55,17.65,17.495,17.581,17.403453589359444,49618
2017-06-06,17.545,17.745,17.515,17.71,17.406503802400643,75065
2017-06-07,17.71,17.725,17.505,17.62,17.408628142675262,67362
2017-06-08,17.56,17.68,17.285,17.414,17.408681593991925,86639
2017-06-09,17.485,17.495,17.155,17.223,17.406834015942255,70493
2017-06-12,17.17,17.215,16.89,16.944,17.40222870235079,91829
2017-06-13,16.945,16.955,16.705,16.767,17.39590801874531,97805
2017-06-14,16.82,17.365,16.79,17.136,17.39332186930506,127359
2017-06-15,16.875,17.065,16.62,16.716,17.386582348217445,101168
2017-06-16,16.72,16.8,16.62,16.661,17.379362623359558,68241
2017-06-19,16.67,16.68,16.445,16.502,17.37063264700772,73820
2017-06-20,16.465,16.605,16.36,16.417,17.361143764947943,80759
2017-06-21,16.415,16.495,16.315,16.374,17.35132143892856,84043
2017-06-22,16.4,16.64,16.4,16.509,17.342940131078525,92148
2017-06-23,16.515,16.76,16.515,16.647,17.336015353654858,75636
2017-06-26,16.695,16.745,16.225,16.572,17.328413210832423,81481
2017-06-27,16.55,16.72,16.49,16.588,17.321045915202248,89742
2017-06-28,16.62,16.83,16.615,16.727,17.31513501057337,76357
2017-06-29,16.835,16.915,16.615,16.654,17.30855655275672,97137
2017-06-30,16.635,16.705,16.505,16.627,17.301774895515358,71271
2017-07-03,16.635,16.645,16.075,16.092,17.289737334365952,94295
2017-07-05,16.135,16.19,15.85,15.896,17.27586930118818,138592
2017-07-06,16.055,16.08,15.91,15.983,17.26300493003208,68308
2017-07-07,16.025,16.14,15.32,15.425,17.244716323763104,156691
2017-07-10,15.58,15.705,15.145,15.629,17.228639544422176,125082
2017-07-11,15.64,15.83,15.425,15.745,17.213876961890612,96430
2017-07-12,15.81,15.995,15.71,15.887,17.200674206050905,96478
2017-07-13,15.875,15.955,15.66,15.691,17.185652572159853,76087
2017-07-14,15.66,16.07,15.575,15.933,17.173188367461744,92367
2017-07-17,15.99,16.17,15.935,16.099,17.162499925994464,78608
2017-07-18,16.08,16.31,16.06,16.268,17.1535994292184,91035
2017-07-19,16.265,16.345,16.125,16.297,17.14507605181324,81902
2017-07-20,16.25,16.395,16.11,16.345,17.137115096073806,84808
2017-07-21,16.28,16.51,16.28,16.457,17.13034778168501,59691
2017-07-24,16.5,16.575,16.405,16.443,17.12350850027521,62922
2017-07-25,16.46,16.605,16.225,16.542,17.117722346043617,76166
2017-07-26,16.465,16.68,16.28,16.459,17.111167894839202,67137
2017-07-27,16.64,16.81,16.54,16.573,17.10581299041294,69334
2017-07-28,16.575,16.75,16.505,16.695,17.101725298966045,49950
2017-07-31,16.745,16.87,16.665,16.786,17.0985837537027,56466
2017-08-01,16.835,16.845,16.59,16.764,17.09525456212357,61891
2017-08-02,16.695,16.96,16.455,16.733,17.09165003911737,77865
2017-08-03,16.57,16.68,16.42,16.63,17.087056506389832,57971
2017-08-04,16.7,16.75,16.17,16.252,17.078747486425755,97422
2017-08-07,16.27,16.28,16.095,16.251,17.070511193028484,58149
2017-08-08,16.24,16.46,16.205,16.389,17.063729987127704,79109
2017-08-09,16.44,16.945,16.43,16.863,17.061732673822952,106928
2017-08-10,16.94,17.24,16.85,17.065,17.061765184531183,105220
2017-08-11,17.125,17.195,16.88,17.07,17.06184712299356,94477
2017-08-14,17.13,17.215,16.925,17.122,17.062445659083174,73466
2017-08-15,17.06,17.065,16.56,16.714,17.05897853809727,98497
2017-08-16,16.64,17.13,16.61,16.94,17.05779467204655,99911
2017-08-17,17.12,17.175,16.965,17.053,17.057746963866983,98940
2017-08-18,17.035,17.32,16.85,17,17.05717236721159,113504
2017-08-21,16.935,17.12,16.83,17.015,17.056752741667196,90123
2017-08-22,17.005,17.115,16.87,16.982,17.0560089332924,88511
2017-08-23,16.98,17.105,16.91,17.046,17.055909341916355,80185
2017-08-24,17.085,17.1,16.815,16.963,17.05498487085251,109368
2017-08-25,16.955,17.18,16.715,17.049,17.054925319898754,117113
2017-08-28,17.055,17.48,17.02,17.441,17.058766859004237,99635
2017-08-29,17.54,17.665,17.255,17.426,17.06242092010867,115109
2017-08-30,17.44,17.555,17.37,17.503,17.066804791550375,84983
2017-08-31,17.51,17.695,17.34,17.575,17.071861460291167,88593
2017-09-01,17.66,17.825,17.505,17.816,17.079265823870358,81507
2017-09-05,17.88,18.09,17.835,17.941,17.087840293284582,101152
2017-09-06,17.98,18.07,17.885,17.91,17.09602098688374,72628
2017-09-07,17.95,18.225,17.865,18.116,17.10617003179037,89911
2017-09-08,18.205,18.29,17.965,18.123,17.116287742916835,85953
2017-09-11,17.92,17.99,17.77,17.902,17.124105775325624,79828
2017-09-12,17.885,17.975,17.785,17.89,17.131726613382085,62456
2017-09-13,17.97,18.125,17.725,17.867,17.13904276648276,81840
2017-09-14,17.845,17.865,17.66,17.789,17.14551000263716,85703
2017-09-15,17.845,17.915,17.63,17.701,17.151037266292512,74825
2017-09-18,17.655,17.675,17.11,17.156,17.151086646727414,86394
2017-09-19,17.245,17.375,17.16,17.279,17.15235941641172,69527
2017-09-20,17.345,17.445,17.01,17.334,17.154166785402648,81010
2017-09-21,17.225,17.225,16.865,17.018,17.152811892015556,87133
2017-09-22,17.035,17.1,16.94,16.984,17.151132171696993,53772
2017-09-25,17.03,17.225,16.87,17.147,17.151091055560705,89513
2017-09-26,17.2,17.295,16.815,16.883,17.14842348286856,88630
2017-09-27,16.87,16.94,16.75,16.827,17.145225239257925,84696
2017-09-28,16.78,16.925,16.705,16.847,17.142257823941925,68131
2017-09-29,16.9,16.905,16.64,16.676,17.13761844260917,71453
2017-10-02,16.67,16.75,16.565,16.654,17.132806318802114,63042
2017-10-03,16.605,16.69,16.57,16.65,17.12800227582896,48229
2017-10-04,16.665,16.92,16.555,16.624,17.12298732781076,72038
2017-10-05,16.62,16.77,16.59,16.638,17.11816158325543,53456
2017-10-06,16.61,16.89,16.345,16.79,17.1148962938698,104598
2017-10-09,16.85,17.03,16.765,16.971,17.113464489950697,55687
2017-10-10,16.99,17.28,16.96,17.207,17.114395191543228,89443
2017-10-11,17.15,17.265,17.085,17.133,17.114580314015434,65765
2017-10-12,17.19,17.29,17.135,17.266,17.11608697755757,59835
2017-10-13,17.275,17.45,17.2,17.411,17.119021435492318,78065
2017-10-16,17.425,17.495,17.135,17.369,17.12150878439289,77736
2017-10-17,17.26,17.28,16.985,17.041,17.12070770196112,89382
2017-10-18,17.045,17.12,16.92,16.997,17.119476779553548,69756
2017-10-19,17.015,17.315,16.93,17.255,17.120825269309233,107472
2017-10-20,17.275,17.315,16.945,17.078,17.120399147226554,98342
2017-10-23,17.035,17.13,16.87,17.075,17.11994741441833,90651
2017-10-24,17.1,17.17,16.89,16.966,17.11841559934949,86623
2017-10-25,16.96,17.05,16.81,16.925,17.11649106602263,92343
2017-10-26,16.96,17.045,16.755,16.811,17.1134513539229,90880
2017-10-27,16.8,16.87,16.6,16.752,17.109854823038095,104868
2017-10-30,16.85,16.9,16.69,16.847,17.107239352162093,62105
2017-10-31,16.865,16.91,16.645,16.693,17.103117567563466,70526
2017-11-01,16.71,17.21,16.67,17.176,17.103842765896168,122164
2017-11-02,17.15,17.255,17.05,17.137,17.10417268862357,103693
2017-11-03,17.125,17.195,16.77,16.834,17.10148440316463,106702
2017-11-06,16.835,17.27,16.795,17.235,17.102812916565977,100583
2017-11-07,17.23,17.24,16.92,16.94,17.10119288754542,94388
2017-11-08,16.95,17.265,16.95,17.138,17.101559127470342,91195
2017-11-09,17.06,17.145,16.91,16.975,17.10029983266964,101133
2017-11-10,16.995,17.095,16.785,16.871,17.09801824229482,92239
2017-11-13,16.86,17.07,16.82,17.047,17.09751059809288,71765
2017-11-14,17.06,17.095,16.86,17.073,17.097266711544695,74762
2017-11-15,17.025,17.205,16.94,16.971,17.096010326355195,103792
2017-11-16,16.975,17.125,16.945,17.072,17.09577141763524,74472
2017-11-17,17.08,17.385,17.02,17.373,17.098529910992106,101844
2017-11-20,17.335,17.335,16.82,16.842,17.095977374564324,141895
2017-11-21,16.9,17.035,16.885,16.96,17.09462436586219,81658
2017-11-22,16.95,17.15,16.925,17.112,17.09479725774416,84417
2017-11-24,17.12,17.135,16.94,16.992,17.093774399458148,88821
2017-11-27,17.02,17.17,16.98,17.02,17.093040325831698,80438
2017-11-28,17.02,17.08,16.72,16.822,17.090343407166706,96960
2017-11-29,16.92,16.965,16.555,16.561,17.085076308587933,112596
2017-11-30,16.585,16.625,16.345,16.474,17.07899594730845,93591
2017-12-01,16.455,16.585,16.265,16.388,17.072120365743192,99978
2017-12-04,16.37,16.455,16.265,16.373,17.065163944193507,71483
2017-12-05,16.34,16.38,16.04,16.068,17.05524191489805,85983
2017-12-06,16.135,16.17,15.935,15.955,17.044294234152797,71284
2017-12-07,15.97,16.005,15.66,15.802,17.031933097494562,76247
2017-12-08,15.745,15.91,15.72,15.823,17.019903912444864,75623
2017-12-11,15.845,15.905,15.7,15.785,17.00761631132601,57101
2017-12-12,15.73,15.83,15.635,15.668,16.99428679579043,64633
2017-12-13,15.74,16.18,15.685,15.869,16.983089912250225,84811
2017-12-14,16.1,16.15,15.855,15.934,16.972651206655694,72915
2017-12-15,15.92,16.12,15.915,16.063,16.963599950868076,59071
2017-12-18,16.085,16.215,16.05,16.205,16.956051692650483,47264
2017-12-19,16.18,16.26,16.095,16.153,16.94806112854451,55048
2017-12-20,16.17,16.32,16.15,16.275,16.94136400288735,57403
2017-12-21,16.235,16.305,16.14,16.239,16.93437530634121,46179
2017-12-22,16.18,16.485,16.165,16.444,16.929495950059206,52819
2017-12-26,16.445,16.64,16.365,16.604,16.926257184386976,42298
2017-12-27,16.61,16.785,16.555,16.756,16.924563083049794,58144
2017-12-28,16.745,16.93,16.71,16.923,16.924547529984622,63435
2017-12-29,16.905,17.175,16.865,17.145,16.926741086900197,74515
2018-01-02,17.035,17.25,16.985,17.206,16.92951978255293,78644
2018-01-03,17.225,17.285,17.065,17.267,16.93287779466683,91813
2018-01-04,17.155,17.32,17.025,17.269,16.936222294222382,96729
2018-01-05,17.265,17.325,17.13,17.285,16.93969271915549,85387
2018-01-08,17.27,17.3,17.065,17.144,16.941725627422603,85867
2018-01-09,17.16,17.17,16.945,17.01,16.94240497441342,93764
2018-01-10,16.985,17.22,16.93,17.035,16.943326317951595,112061
2018-01-11,17,17.065,16.88,16.966,16.943551926728198,111343
2018-01-12,17,17.3,16.995,17.141,16.94551658417369,117337
2018-01-16,17.235,17.45,16.8,17.189,16.947939304729175,178831
2018-01-17,17.21,17.31,16.98,17.166,16.950109062891073,101592
2018-01-18,16.99,17.14,16.915,16.954,16.950147778683203,91128
2018-01-19,16.96,17.13,16.96,17.036,16.95100202964158,59282
2018-01-22,17.045,17.105,16.945,16.989,16.951380118898875,55133
2018-01-23,16.99,17.09,16.735,16.913,16.950998227168537,89802
2018-01-24,17.04,17.625,16.985,17.489,16.956351478639498,122201
2018-01-25,17.555,17.705,17.125,17.615,16.96290519526995,132609
2018-01-26,17.29,17.53,17.235,17.441,16.96766235750607,81597
2018-01-29,17.42,17.47,17.085,17.127,16.969247806685114,86258
2018-01-30,17.14,17.31,17.04,17.058,16.97013091308626,82042
2018-01-31,17.105,17.375,17.065,17.241,16.97282612788142,102774
2018-02-01,17.295,17.375,17.07,17.155,16.974638803225883,87758
2018-02-02,17.18,17.225,16.52,16.709,16.97199563105448,135339
2018-02-05,16.61,16.865,16.51,16.671,16.96900064965095,94881
2018-02-06,16.71,16.955,16.54,16.58,16.965129996420593,100240
2018-02-07,16.59,16.73,16.21,16.238,16.9578948720781,118215
2018-02-08,16.35,16.425,16.19,16.341,16.951756614644488,99839
2018-02-09,16.34,16.405,16.13,16.139,16.94366948415051,90657
2018-02-12,16.295,16.58,16.28,16.57,16.939951379830607,80178
2018-02-13,16.515,16.645,16.41,16.528,16.935852361125825,72463
2018-02-14,16.525,16.905,16.325,16.878,16.935276715741487,105019
2018-02-15,16.83,16.95,16.605,16.796,16.933890877773912,81010
2018-02-16,16.835,16.915,16.575,16.712,16.931683008343327,79071
2018-02-20,16.6,16.69,16.385,16.438,16.926770739603594,113719
2018-02-21,16.42,16.745,16.34,16.617,16.92368844368714,91973
2018-02-22,16.475,16.665,16.365,16.587,16.92033830991911,78531
2018-02-23,16.59,16.605,16.465,16.484,16.915996635193547,55038
2018-02-26,16.47,16.72,16.43,16.55,16.912354877629433,68118
2018-02-27,16.665,16.72,16.34,16.434,16.90759512760327,102322
2018-02-28,16.44,16.52,16.36,16.407,16.902614081557466,58937
2018-03-01,16.43,16.565,16.16,16.276,16.89637911557182,100435
2018-03-02,16.495,16.595,16.4,16.466,16.892096736312396,73628
2018-03-05,16.53,16.62,16.37,16.412,16.88731965435904,55301
2018-03-06,16.42,16.895,16.41,16.784,16.88629159809676,99502
2018-03-07,16.81,16.89,16.435,16.494,16.882388199110725,93850
2018-03-08,16.505,16.575,16.43,16.5,16.87858334140813,67644
2018-03-09,16.51,16.71,16.33,16.608,16.87589096985183,91563
2018-03-12,16.605,16.635,16.43,16.536,16.872508970151813,50514
2018-03-13,16.535,16.69,16.465,16.627,16.87006609482692,70994
2018-03-14,16.595,16.67,16.515,16.537,16.86675200433113,59932
2018-03-15,16.53,16.58,16.37,16.422,16.862326611253206,71441
2018-03-16,16.385,16.495,16.205,16.272,16.85645271462382,73372
2018-03-19,16.305,16.345,16.2,16.325,16.851164627911146,65289
2018-03-20,16.31,16.34,16.1,16.185,16.844536124150835,69859
2018-03-21,16.165,16.665,16.155,16.419,16.840301933860776,111653
2018-03-22,16.565,16.61,16.33,16.387,16.835791466857184,81211
2018-03-23,16.375,16.675,16.375,16.582,16.83326617862975,98376
2018-03-26,16.56,16.795,16.525,16.684,16.831780943021492,81048
2018-03-27,16.69,16.81,16.465,16.541,16.82888760030486,98533
2018-03-28,16.515,16.56,16.22,16.253,16.823157375426206,95081
2018-03-29,16.28,16.34,16.195,16.268,16.817633421441865,76951
2018-04-02,16.3,16.68,16.3,16.672,16.8161843326713,79434
2018-04-03,16.59,16.605,16.34,16.392,16.811963593042726,87045
2018-04-04,16.4,16.515,16.22,16.254,16.806411716495038,100824
2018-04-05,16.29,16.395,16.15,16.355,16.80192005762444,76784
2018-04-06,16.355,16.475,16.24,16.362,16.797542743618227,84720
2018-04-09,16.42,16.54,16.295,16.529,16.794870676517547,74343
2018-04-10,16.485,16.64,16.41,16.596,16.79289186381588,93601
2018-04-11,16.56,16.89,16.515,16.768,16.792644183578904,141790
2018-04-12,16.665,16.69,16.43,16.473,16.789463644438815,106204
2018-04-13,16.46,16.68,16.445,16.658,16.78815554847425,65165
2018-04-16,16.655,16.77,16.545,16.677,16.7870495231163,76462
2018-04-17,16.67,16.805,16.575,16.787,16.78704903034897,89705
2018-04-18,16.785,17.275,16.73,17.248,16.791635607161417,176549
2018-04-19,17.215,17.36,17.09,17.239,16.796086994154837,141085
2018-04-20,17.235,17.26,17.04,17.163,16.79973786983489,95697
2018-04-23,17.135,17.135,16.58,16.587,16.797621075110165,143527
2018-04-24,16.62,16.735,16.53,16.703,16.796679571875238,119142
2018-04-25,16.7,16.71,16.475,16.502,16.793747436831705,81365
2018-04-26,16.54,16.58,16.385,16.491,16.79073502452492,69508
2018-04-27,16.565,16.61,16.48,16.497,16.787812287962485,65077
2018-04-30,16.555,16.58,16.225,16.401,16.783963409475295,72623
2018-05-01,16.345,16.37,16.07,16.127,16.77742646012728,83167
2018-05-02,16.19,16.565,16.175,16.375,16.77342221674293,100224
2018-05-03,16.405,16.62,16.385,16.447,16.77017423448678,68255
2018-05-04,16.455,16.56,16.39,16.519,16.767674988372484,47809
2018-05-07,16.55,16.6,16.43,16.495,16.76496180440858,42533
2018-05-08,16.505,16.55,16.335,16.472,16.76204676157864,76501
2018-05-09,16.51,16.655,16.375,16.539,16.759827390816664,73200
2018-05-10,16.52,16.79,16.5,16.759,16.75981915807222,86181
2018-05-11,16.76,16.865,16.67,16.752,16.759741355504335,58621
2018-05-14,16.7,16.76,16.515,16.645,16.75859965047444,54336
2018-05-15,16.54,16.565,16.205,16.269,16.75372801216126,94150
2018-05-16,16.285,16.435,16.19,16.371,16.749919773234282,63078
2018-05-17,16.385,16.505,16.335,16.481,16.747243954595135,65785
2018-05-18,16.44,16.485,16.37,16.455,16.74433605454941,44049
2018-05-21,16.43,16.535,16.28,16.52,16.742103855001655,63888
2018-05-22,16.53,16.7,16.465,16.575,16.740441130076267,73530
2018-05-23,16.555,16.6,16.33,16.405,16.73710340738894,89459
2018-05-24,16.475,16.715,16.42,16.687,16.736604866021885,91016
2018-05-25,16.69,16.74,16.5,16.546,16.73470830019082,72709
2018-05-29,16.48,16.515,16.31,16.373,16.731109212626734,104493
2018-05-30,16.375,16.58,16.325,16.544,16.729247429416517,65128
2018-05-31,16.525,16.615,16.41,16.458,16.726548450019337,74056
2018-06-01,16.43,16.515,16.335,16.441,16.72370717190969,72769
2018-06-04,16.42,16.56,16.38,16.431,16.72079466273646,55723
2018-06-05,16.44,16.55,16.37,16.543,16.719025561614703,77131
2018-06-06,16.505,16.765,16.505,16.694,16.718776551051374,116383
2018-06-07,16.71,16.935,16.67,16.815,16.719733998304594,123775
2018-06-08,16.745,16.86,16.645,16.741,16.719945600311515,73288
2018-06-11,16.805,16.975,16.77,16.952,16.72225459931339,79696
2018-06-12,16.96,16.98,16.775,16.891,16.72393365802669,80921
2018-06-13,16.875,17.145,16.825,16.991,16.72659103456374,109681
2018-06-14,17.075,17.35,16.965,17.262,16.73191848695614,143012
2018-06-15,17.075,17.35,16.46,16.48,16.729411835344635,173546
2018-06-18,16.55,16.635,16.425,16.44,16.72653211558996,77781
2018-06-19,16.47,16.55,16.24,16.323,16.72251687065872,117421
2018-06-20,16.305,16.37,16.25,16.309,16.71840227493077,72537
2018-06-21,16.29,16.36,16.19,16.326,16.7144977746827,84586
2018-06-22,16.31,16.485,16.31,16.459,16.71195550826795,73072
2018-06-25,16.445,16.485,16.29,16.328,16.70813505544936,72140
2018-06-26,16.32,16.35,16.14,16.25,16.703576497683695,84544
2018-06-27,16.28,16.295,15.945,16.151,16.6980782240749,96137
2018-06-28,16.125,16.185,15.965,16.041,16.691540132293063,109587
2018-06-29,16.05,16.22,16,16.198,16.68662928520557,70393
2018-07-02,16.145,16.18,15.8,15.835,16.678155361969694,82699
2018-07-03,15.88,16.085,15.815,16.043,16.67183540811925,72279
2018-07-05,16.13,16.145,15.97,16.097,16.666115652814582,89467
2018-07-06,16.065,16.19,15.985,16.069,16.660174203532844,58125
2018-07-09,16.065,16.26,16.055,16.139,16.654988390562366,62138
2018-07-10,16.15,16.2,15.92,16.087,16.649336764785627,68888
2018-07-11,16.105,16.11,15.805,15.817,16.641054806927063,86972
2018-07-12,15.825,16.025,15.78,15.977,16.634447296410375,64138
2018-07-13,15.98,16.015,15.7,15.815,16.62629359196848,78398
2018-07-16,15.805,15.9,15.765,15.812,16.618191168167797,47295
2018-07-17,15.8,15.885,15.56,15.617,16.608229066992,80889
2018-07-18,15.585,15.625,15.41,15.574,16.597938230504518,71769
2018-07-19,15.565,15.59,15.185,15.402,16.586038347613925,103529
2018-07-20,15.33,15.565,15.25,15.549,16.575719558085428,81070
2018-07-23,15.54,15.58,15.35,15.425,16.564269612233833,61389
2018-07-24,15.395,15.63,15.34,15.52,16.553878869823546,70890
2018-07-25,15.48,15.655,15.47,15.589,16.544278085049182,60419
2018-07-26,15.62,15.7,15.39,15.495,16.533837507088492,56666
2018-07-27,15.4,15.57,15.345,15.493,16.52348091497816,59413
2018-07-30,15.46,15.565,15.415,15.537,16.513665184480864,42335
2018-07-31,15.51,15.635,15.38,15.559,16.50416602841638,75389
2018-08-01,15.535,15.56,15.39,15.452,16.493696714700793,58314
2018-08-02,15.405,15.49,15.3,15.385,16.482664906594316,62233
2018-08-03,15.31,15.575,15.25,15.462,16.47250903687696,73617
2018-08-06,15.445,15.505,15.29,15.348,16.46131989223142,52411
2018-08-07,15.305,15.505,15.305,15.373,16.450490838577377,61167
2018-08-08,15.38,15.47,15.29,15.432,16.4403566013776,59943
2018-08-09,15.44,15.525,15.38,15.462,16.430621709821605,63858
2018-08-10,15.46,15.465,15.29,15.295,16.41932199131592,83077
2018-08-13,15.3,15.345,14.97,14.982,16.40502027995954,104734
2018-08-14,14.98,15.105,14.975,15.053,16.39156734185049,66777
2018-08-15,15.06,15.07,14.345,14.454,16.372288064817152,142150
2018-08-16,14.455,14.825,14.315,14.713,16.355777735813994,111780
2018-08-17,14.635,14.8,14.575,14.631,16.338615768293458,75068
2018-08-20,14.725,14.83,14.625,14.67,16.32201262632039,71912
2018-08-21,14.735,14.83,14.7,14.766,16.306529913620686,69404
2018-08-22,14.77,14.875,14.67,14.75,16.291042053783663,97015
2018-08-23,14.75,14.75,14.45,14.542,16.27363865026343,92197
2018-08-24,14.465,14.855,14.45,14.794,16.25891587762399,97521
